School Name,School Type,School Level,Title 1 Eligible,Phone Number,Phone Type,Language,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,Share Name,Answers Created At, Feedback,
School 4,Public,Elementary School,TRUE,427-682-285,mobile,English,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:01,Blank,
School 4,Public,Elementary School,TRUE,638-533-162,mobile,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:08,Blank,
School 4,Public,Elementary School,TRUE,929-517-941,mobile,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:10,Blank,
School 4,Public,Elementary School,TRUE,605-272-722,mobile,Spanish,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 16:05,NA,
School 4,Public,Elementary School,TRUE,631-539-435,mobile,English,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:21,NA,
School 4,Public,Elementary School,TRUE,671-356-244,mobile,English,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 16:29,OPT OUT,
School 4,Public,Elementary School,TRUE,881-433-711,mobile,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:10,OPT OUT,
School 5,Public,PK-8,TRUE,898-222-883,mobile,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 16:20,1,
School 5,Public,PK-8,TRUE,653-403-564,mobile,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 18:26,1,
School 5,Public,PK-8,TRUE,197-323-067,mobile,Spanish,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:02,1,
School 5,Public,PK-8,TRUE,325-387-317,mobile,English,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 16:05,1,
School 5,Public,PK-8,TRUE,308-066-181,mobile,English,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:04,1,
School 5,Public,PK-8,TRUE,994-967-339,mobile,English,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 17:49,1,
School 5,Public,PK-8,TRUE,501-552-620,mobile,Spanish,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,1/31/23 16:32,1,
School 5,Public,PK-8,TRUE,398-330-806,mobile,Spanish,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:02,1,
School 5,Public,PK-8,TRUE,833-064-951,mobile,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:48,1,
School 5,Public,PK-8,TRUE,597-592-342,mobile,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:48,1,
School 5,Public,PK-8,TRUE,963-612-084,mobile,Spanish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:18,1,
School 5,Public,PK-8,TRUE,666-275-535,mobile,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:03,1,
School 5,Public,PK-8,TRUE,977-998-059,mobile,English,0,1,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 16:06,1,
School 5,Public,PK-8,TRUE,466-687-904,mobile,English,0,2,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:08,1,
School 5,Public,PK-8,TRUE,719-088-217,mobile,English,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 16:04,1,
School 5,Public,PK-8,TRUE,683-762-185,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:02,1,
School 5,Public,PK-8,TRUE,461-818-667,mobile,English,0,0,0,1,0,1,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:15,1,
School 5,Public,PK-8,TRUE,949-700-885,mobile,English,0,0,0,0,0,1,1,0,0,0,0,0,0,0,TRUE,1/31/23 18:26,2,
School 5,Public,PK-8,TRUE,670-053-541,mobile,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 16:05,2,
School 5,Public,PK-8,TRUE,487-963-456,mobile,English,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:08,2,
School 5,Public,PK-8,TRUE,165-181-784,mobile,English,0,0,0,0,0,0,1,1,1,1,0,0,0,0,TRUE,1/31/23 15:32,2,
School 5,Public,PK-8,TRUE,668-308-098,mobile,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:36,2,
School 5,Public,PK-8,TRUE,655-480-959,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 17:32,2,
School 5,Public,PK-8,TRUE,131-103-366,mobile,Spanish,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:14,2,
School 5,Public,PK-8,TRUE,469-916-154,mobile,Spanish,0,0,0,0,0,0,1,0,1,0,0,0,0,0,TRUE,1/31/23 16:05,2,
School 5,Public,PK-8,TRUE,224-666-839,mobile,Spanish,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,2/1/23 8:24,2,
School 5,Public,PK-8,TRUE,520-988-160,mobile,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2/1/23 9:12,2,
School 5,Public,PK-8,TRUE,761-077-329,mobile,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 16:20,2,
School 5,Public,PK-8,TRUE,192-456-122,mobile,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 18:26,2,
School 5,Public,PK-8,TRUE,930-670-708,mobile,Spanish,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:02,2,
School 5,Public,PK-8,TRUE,624-983-530,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:05,3,
School 5,Public,PK-8,TRUE,156-015-142,mobile,English,1,0,0,0,1,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 19:42,3,
School 5,Public,PK-8,TRUE,113-677-091,mobile,English,0,0,0,0,0,0,0,1,0,1,0,0,0,0,TRUE,1/31/23 16:12,3,
School 5,Public,PK-8,TRUE,995-467-309,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:02,3,
School 5,Public,PK-8,TRUE,173-989-867,mobile,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:14,3,
School 5,Public,PK-8,TRUE,274-006-588,mobile,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:13,3,
School 5,Public,PK-8,TRUE,571-204-889,mobile,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 14:36,3,
School 5,Public,PK-8,TRUE,472-097-478,mobile,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:13,3,
School 5,Public,PK-8,TRUE,818-771-689,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2/1/23 6:58,3,
School 5,Public,PK-8,TRUE,333-799-489,mobile,English,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 16:05,3,
School 5,Public,PK-8,TRUE,436-877-042,mobile,English,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:04,3,
School 5,Public,PK-8,TRUE,511-125-370,mobile,English,0,0,0,0,0,1,1,0,0,0,0,0,0,0,TRUE,1/31/23 18:26,3,
School 5,Public,PK-8,TRUE,113-494-466,mobile,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 16:05,3,
School 5,Public,PK-8,TRUE,610-376-857,mobile,English,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:08,3,
School 5,Public,PK-8,TRUE,279-209-339,mobile,English,0,0,0,0,0,0,1,1,1,1,0,0,0,0,TRUE,1/31/23 15:32,3,
School 5,Public,PK-8,TRUE,212-955-181,mobile,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 18:26,3,
School 5,Public,PK-8,TRUE,545-620-639,mobile,Spanish,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:13,4,
School 5,Public,PK-8,TRUE,536-325-283,mobile,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,2/1/23 4:53,4,
School 5,Public,PK-8,TRUE,342-345-551,mobile,English,1,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,1/31/23 17:59,4,
School 5,Public,PK-8,TRUE,669-223-145,mobile,Spanish,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 16:03,4,
School 5,Public,PK-8,TRUE,687-292-475,mobile,Spanish,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:35,4,
School 5,Public,PK-8,TRUE,336-247-876,mobile,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,2/1/23 4:53,4,
School 5,Public,PK-8,TRUE,604-961-241,mobile,English,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 17:49,4,
School 5,Public,PK-8,TRUE,243-207-033,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:05,4,
School 5,Public,PK-8,TRUE,408-891-796,mobile,English,1,0,0,0,1,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 19:42,4,
School 5,Public,PK-8,TRUE,390-481-105,mobile,English,0,0,0,0,0,0,0,1,0,1,0,0,0,0,TRUE,1/31/23 16:12,4,
School 5,Public,PK-8,TRUE,544-236-448,mobile,English,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 16:05,4,
School 5,Public,PK-8,TRUE,639-206-014,mobile,English,0,0,0,0,0,1,1,0,0,0,0,0,0,0,TRUE,1/31/23 18:26,4,
School 5,Public,PK-8,TRUE,279-398-145,mobile,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 16:05,4,
School 5,Public,PK-8,TRUE,977-725-177,mobile,English,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:08,4,
School 5,Public,PK-8,TRUE,208-536-005,mobile,English,0,0,0,0,0,0,1,1,1,1,0,0,0,0,TRUE,1/31/23 15:32,4,
School 5,Public,PK-8,TRUE,820-706-782,mobile,English,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 16:24,ALL,
School 5,Public,PK-8,TRUE,795-777-856,mobile,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 21:29,ALL,
School 5,Public,PK-8,TRUE,501-411-701,mobile,Spanish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 18:46,Blank,
School 5,Public,PK-8,TRUE,312-508-203,mobile,Spanish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 14:32,Blank,
School 5,Public,PK-8,TRUE,975-196-611,mobile,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:01,Blank,
School 5,Public,PK-8,TRUE,343-600-521,mobile,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 14:58,Blank,
School 5,Public,PK-8,TRUE,704-322-834,mobile,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2/1/23 6:36,Blank,
School 5,Public,PK-8,TRUE,594-384-125,mobile,Spanish,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 20:04,NA,Language Change
School 5,Public,PK-8,TRUE,572-949-166,mobile,Spanish,0,1,0,0,1,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 16:33,NA,
School 5,Public,PK-8,TRUE,372-454-408,mobile,Spanish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:02,NA,
School 5,Public,PK-8,TRUE,186-364-182,mobile,Spanish,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:01,NA,
School 5,Public,PK-8,TRUE,254-399-414,landline,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 14:53,NONE,
School 5,Public,PK-8,TRUE,931-733-472,mobile,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 16:06,OPT OUT,
School 5,Public,PK-8,TRUE,429-398-378,mobile,Spanish,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 20:04,Other,
School 5,Public,PK-8,TRUE,359-678-304,landline,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 14:53,Other,
School 6,Public,Elementary School,TRUE,968-899-558,mobile,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:57,1,
School 6,Public,Elementary School,TRUE,184-811-413,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:19,1,
School 6,Public,Elementary School,TRUE,819-345-855,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:14,1,
School 6,Public,Elementary School,TRUE,439-394-379,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:52,1,
School 6,Public,Elementary School,TRUE,811-613-423,mobile,English,1,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:17,1,
School 6,Public,Elementary School,TRUE,588-445-492,mobile,English,1,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:00,1,
School 6,Public,Elementary School,TRUE,450-282-159,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:12,1,
School 6,Public,Elementary School,TRUE,983-226-357,mobile,English,1,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:49,1,
School 6,Public,Elementary School,TRUE,643-112-798,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:59,1,
School 6,Public,Elementary School,TRUE,766-392-279,mobile,English,1,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:56,1,
School 6,Public,Elementary School,TRUE,921-223-981,mobile,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:22,1,
School 6,Public,Elementary School,TRUE,590-651-517,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:06,1,
School 6,Public,Elementary School,TRUE,466-427-120,mobile,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:41,1,
School 6,Public,Elementary School,TRUE,667-949-881,mobile,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:58,1,
School 6,Public,Elementary School,TRUE,971-838-066,mobile,English,1,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:15,1,
School 6,Public,Elementary School,TRUE,607-494-869,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,2/1/23 6:17,1,
School 6,Public,Elementary School,TRUE,498-080-124,mobile,English,1,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2/1/23 8:36,1,
School 6,Public,Elementary School,TRUE,198-608-336,mobile,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:06,2,
School 6,Public,Elementary School,TRUE,175-135-556,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 18:49,2,
School 6,Public,Elementary School,TRUE,275-974-724,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:53,2,
School 6,Public,Elementary School,TRUE,634-238-297,mobile,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 19:18,2,
School 6,Public,Elementary School,TRUE,707-684-382,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:14,2,
School 6,Public,Elementary School,TRUE,398-343-552,mobile,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 19:47,2,
School 6,Public,Elementary School,TRUE,939-283-590,mobile,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:00,2,
School 6,Public,Elementary School,TRUE,710-874-954,mobile,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:57,2,
School 6,Public,Elementary School,TRUE,446-317-611,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:23,3,
School 6,Public,Elementary School,TRUE,352-541-830,mobile,English,0,1,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:30,3,
School 6,Public,Elementary School,TRUE,347-597-684,mobile,English,0,1,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:52,3,
School 6,Public,Elementary School,TRUE,229-911-886,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:58,3,
School 6,Public,Elementary School,TRUE,516-801-994,mobile,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:13,3,
School 6,Public,Elementary School,TRUE,426-644-406,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:19,3,
School 6,Public,Elementary School,TRUE,991-151-914,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:14,3,
School 6,Public,Elementary School,TRUE,589-981-691,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:52,3,
School 6,Public,Elementary School,TRUE,781-423-918,mobile,English,1,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:17,3,
School 6,Public,Elementary School,TRUE,440-514-022,mobile,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:06,3,
School 6,Public,Elementary School,TRUE,825-294-135,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 18:49,3,
School 6,Public,Elementary School,TRUE,892-897-869,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:53,3,
School 6,Public,Elementary School,TRUE,817-900-698,mobile,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 19:18,3,
School 6,Public,Elementary School,TRUE,895-236-488,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:04,4,
School 6,Public,Elementary School,TRUE,767-403-353,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:03,4,
School 6,Public,Elementary School,TRUE,313-920-056,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,2/1/23 7:57,4,
School 6,Public,Elementary School,TRUE,143-836-614,mobile,English,1,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:00,4,
School 6,Public,Elementary School,TRUE,906-148-013,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:23,4,
School 6,Public,Elementary School,TRUE,630-246-359,mobile,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:57,4,
School 6,Public,Elementary School,TRUE,968-154-365,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:19,4,
School 6,Public,Elementary School,TRUE,378-890-274,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:14,4,
School 6,Public,Elementary School,TRUE,693-759-433,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:52,4,
School 6,Public,Elementary School,TRUE,209-598-448,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:53,4,
School 6,Public,Elementary School,TRUE,139-092-894,mobile,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 19:18,4,
School 6,Public,Elementary School,TRUE,850-997-615,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 19:15,ALL,
School 6,Public,Elementary School,TRUE,921-181-830,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 14:30,Blank,
School 6,Public,Elementary School,TRUE,129-488-322,mobile,English,2,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:33,Blank,
School 6,Public,Elementary School,TRUE,463-762-903,landline,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:19,Blank,
School 6,Public,Elementary School,TRUE,478-418-601,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:37,Blank,
School 6,Public,Elementary School,TRUE,770-250-742,mobile,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:21,NONE,
School 6,Public,Elementary School,TRUE,458-513-740,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 23:18,OPT OUT,
School 6,Public,Elementary School,TRUE,364-081-212,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:58,Other,
School 6,Public,Elementary School,TRUE,132-325-981,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:58,Other,Prefers half days
School 7,Public,High School,FALSE,169-126-623,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 14:32,1,
School 7,Public,High School,FALSE,540-409-993,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:04,1,
School 7,Public,High School,FALSE,374-452-434,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,2,TRUE,1/31/23 16:11,1,
School 7,Public,High School,FALSE,154-937-987,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 16:04,1,
School 7,Public,High School,FALSE,268-130-616,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 18:16,1,
School 7,Public,High School,FALSE,859-019-664,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:15,1,
School 7,Public,High School,FALSE,921-580-695,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,2/1/23 8:06,1,
School 7,Public,High School,FALSE,448-188-641,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:54,2,
School 7,Public,High School,FALSE,780-887-385,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 15:55,2,
School 7,Public,High School,FALSE,964-485-293,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 14:32,2,
School 7,Public,High School,FALSE,917-327-836,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 16:04,2,
School 7,Public,High School,FALSE,207-501-707,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:12,2,
School 7,Public,High School,FALSE,226-709-678,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 17:10,2,
School 7,Public,High School,FALSE,440-703-762,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,2/1/23 10:19,2,
School 7,Public,High School,FALSE,571-935-350,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 14:32,2,
School 7,Public,High School,FALSE,517-704-105,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:04,2,
School 7,Public,High School,FALSE,787-954-613,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 16:02,3,
School 7,Public,High School,FALSE,368-599-383,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,2/1/23 8:52,3,
School 7,Public,High School,FALSE,140-242-083,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 14:53,3,
School 7,Public,High School,FALSE,103-940-709,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 16:53,3,
School 7,Public,High School,FALSE,567-047-454,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,2,TRUE,1/31/23 16:11,3,
School 7,Public,High School,FALSE,438-963-769,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:54,4,
School 7,Public,High School,FALSE,332-642-255,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 16:02,4,
School 7,Public,High School,FALSE,452-298-514,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,2/1/23 8:52,4,
School 7,Public,High School,FALSE,716-595-618,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 14:32,4,
School 7,Public,High School,FALSE,623-376-715,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:02,ALL,
School 7,Public,High School,FALSE,911-781-904,undefined,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 14:30,Blank,
School 7,Public,High School,FALSE,520-455-327,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 15:56,Blank,
School 7,Public,High School,FALSE,871-146-196,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:24,Blank,
School 7,Public,High School,FALSE,783-585-510,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 16:24,Blank,
School 7,Public,High School,FALSE,341-191-449,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 16:25,NA,
School 7,Public,High School,FALSE,612-338-129,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:07,OPT OUT,
School 8,,High School,TRUE,503-861-283,landline,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 14:57,1,
School 8,,High School,TRUE,192-584-917,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 16:06,1,
School 8,,High School,TRUE,160-204-272,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 16:01,1,
School 8,,High School,TRUE,885-866-924,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:02,1,
School 8,,High School,TRUE,709-656-268,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 16:34,1,
School 8,,High School,TRUE,452-188-865,landline,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 14:44,1,
School 8,,High School,TRUE,876-782-464,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 16:53,1,
School 8,,High School,TRUE,381-039-834,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:25,1,
School 8,,High School,TRUE,755-637-274,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:16,1,
School 8,,High School,TRUE,291-279-814,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 16:05,1,
School 8,,High School,TRUE,487-779-954,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:03,1,
